candidate_id,rank,final_score,semantic_score,title_score,career_score,assessment_score,skill_trust_score,retrieval_score,behavioral_multiplier,reasoning
CAND_0081686,1,0.924575,92.4575,35.0000,24.0741,12.8850,9.1543,11.3442,1.1500,Search Engineer | 6.0 yrs exp | 3 AI role(s) in career | assess=12.9 | resp_rate=0.91 | mult=1.150
CAND_0015760,127,0.773076,81.4256,35.0000,20.9225,12.1650,6.6775,6.6606,1.0918,AI Research Engineer | 4.4 yrs exp | 2 AI role(s) in career | assess=12.2 | resp_rate=0.64 | mult=1.092
CAND_0084283,128,0.772748,77.2748,35.0000,22.2222,10.1550,6.7580,3.1395,1.1500,Junior ML Engineer | 3.6 yrs exp | 1 AI role(s) in career | assess=10.2 | resp_rate=0.86 | mult=1.150
CAND_0003841,129,0.772567,77.6182,35.0000,21.3941,10.2000,8.0269,2.9972,1.1446,ML Engineer | 5.0 yrs exp | 2 AI role(s) in career | assess=10.2 | resp_rate=0.71 | mult=1.145
CAND_0040099,130,0.771799,77.1799,35.0000,23.1481,9.2217,7.7491,2.0609,1.1500,ML Engineer | 3.9 yrs exp | 2 AI role(s) in career | assess=9.2 | resp_rate=0.69 | mult=1.150
CAND_0066376,131,0.771434,81.6610,35.0000,21.2431,10.2300,8.8940,6.2939,1.0864,Applied ML Engineer | 5.7 yrs exp | 2 AI role(s) in career | assess=10.2 | resp_rate=0.51 | mult=1.086
CAND_0018722,132,0.770882,77.0882,35.0000,24.0741,0.0000,9.0231,8.9910,1.1500,Recommendation Systems Engineer | 6.6 yrs exp | 3 AI role(s) in career | assess=0.0 | resp_rate=0.79 | mult=1.150
CAND_0052712,133,0.770718,78.1139,35.0000,23.1481,7.6732,6.9221,5.3705,1.1347,AI Research Engineer | 3.1 yrs exp | 2 AI role(s) in career | assess=7.7 | resp_rate=0.78 | mult=1.135
CAND_0015528,134,0.770214,80.2307,35.0000,21.5905,8.9937,8.9418,5.7046,1.1040,Applied ML Engineer | 7.4 yrs exp | 3 AI role(s) in career | assess=9.0 | resp_rate=0.53 | mult=1.104
CAND_0067201,135,0.769599,80.4409,35.0000,23.1481,12.6300,8.3202,1.3425,1.1002,ML Engineer | 6.0 yrs exp | 2 AI role(s) in career | assess=12.6 | resp_rate=0.77 | mult=1.100
CAND_0031306,136,0.768849,76.8849,35.0000,22.2222,11.5050,6.2955,1.8622,1.1500,Junior ML Engineer | 3.0 yrs exp | 1 AI role(s) in career | assess=11.5 | resp_rate=0.84 | mult=1.150
CAND_0034169,137,0.768407,77.4611,35.0000,19.8613,9.6109,7.6183,5.3705,1.1408,AI Research Engineer | 3.4 yrs exp | 2 AI role(s) in career | assess=9.6 | resp_rate=0.73 | mult=1.141
CAND_0030953,138,0.768158,79.8148,35.0000,25.0000,0.0000,8.2453,11.5695,1.1068,Search Engineer | 7.8 yrs exp | 5 AI role(s) in career | assess=0.0 | resp_rate=0.63 | mult=1.107
CAND_0098952,139,0.767493,76.7493,35.0000,16.6704,11.1300,7.0646,6.8843,1.1500,AI Research Engineer | 5.5 yrs exp | 2 AI role(s) in career | assess=11.1 | resp_rate=0.66 | mult=1.150
CAND_0091745,140,0.767195,79.3699,35.0000,23.1481,11.2725,8.0464,1.9028,1.1116,Junior ML Engineer | 5.9 yrs exp | 2 AI role(s) in career | assess=11.3 | resp_rate=0.53 | mult=1.112
CAND_0082489,141,0.766253,76.6253,35.0000,23.1481,7.5496,7.1918,3.7358,1.1500,ML Engineer | 5.3 yrs exp | 2 AI role(s) in career | assess=7.5 | resp_rate=0.71 | mult=1.150
CAND_0046108,142,0.765572,78.5495,35.0000,23.1481,8.3700,7.2962,4.7351,1.1208,ML Engineer | 3.6 yrs exp | 2 AI role(s) in career | assess=8.4 | resp_rate=0.87 | mult=1.121
CAND_0048509,143,0.764993,83.2127,35.0000,20.2967,11.8800,8.0580,7.9780,1.0572,AI Research Engineer | 4.2 yrs exp | 2 AI role(s) in career | assess=11.9 | resp_rate=0.60 | mult=1.057
CAND_0040117,144,0.763445,76.3445,35.0000,23.1481,0.0000,9.1474,9.0489,1.1500,Recommendation Systems Engineer | 6.5 yrs exp | 2 AI role(s) in career | assess=0.0 | resp_rate=0.66 | mult=1.150
CAND_0044883,145,0.763374,76.3374,35.0000,25.0000,0.0000,9.2753,7.0621,1.1500,AI Engineer | 6.3 yrs exp | 4 AI role(s) in career | assess=0.0 | resp_rate=0.84 | mult=1.150
CAND_0011643,146,0.762848,76.2848,35.0000,17.3084,10.6350,7.0383,6.3031,1.1500,AI Research Engineer | 4.2 yrs exp | 2 AI role(s) in career | assess=10.6 | resp_rate=0.85 | mult=1.150
CAND_0054394,147,0.761570,76.1570,35.0000,23.1481,0.0000,8.8278,9.1811,1.1500,Recommendation Systems Engineer | 4.1 yrs exp | 2 AI role(s) in career | assess=0.0 | resp_rate=0.64 | mult=1.150
CAND_0036863,148,0.761456,78.2341,26.2500,22.6984,13.5990,8.7991,6.8875,1.1193,Senior Data Scientist | 4.3 yrs exp | 3 AI role(s) in career | assess=13.6 | resp_rate=0.46 | mult=1.119
CAND_0061339,149,0.761173,76.1173,35.0000,22.6505,0.0000,8.4555,10.0113,1.1500,Search Engineer | 4.2 yrs exp | 3 AI role(s) in career | assess=0.0 | resp_rate=0.90 | mult=1.150
CAND_0091890,150,0.759972,76.2199,35.0000,23.1481,0.0000,7.8124,10.2593,1.1466,AI Research Engineer | 4.7 yrs exp | 2 AI role(s) in career | assess=0.0 | resp_rate=0.49 | mult=1.147
CAND_0017960,151,0.759303,75.9303,35.0000,24.0741,0.0000,8.4837,8.3725,1.1500,Recommendation Systems Engineer | 7.7 yrs exp | 3 AI role(s) in career | assess=0.0 | resp_rate=0.72 | mult=1.150
CAND_0024147,152,0.758816,75.8816,35.0000,20.9995,9.5550,6.8904,3.4367,1.1500,ML Engineer | 5.9 yrs exp | 2 AI role(s) in career | assess=9.6 | resp_rate=0.84 | mult=1.150
CAND_0080189,153,0.758577,75.8577,35.0000,23.1481,9.0600,6.7085,1.9410,1.1500,Junior ML Engineer | 4.4 yrs exp | 2 AI role(s) in career | assess=9.1 | resp_rate=0.83 | mult=1.150
CAND_0041625,154,0.758569,80.7113,35.0000,24.0741,7.8150,7.4683,6.3540,1.0808,AI Research Engineer | 4.7 yrs exp | 3 AI role(s) in career | assess=7.8 | resp_rate=0.50 | mult=1.081
CAND_0015057,155,0.758503,75.8503,35.0000,23.1481,9.3450,6.6409,1.7162,1.1500,ML Engineer | 4.6 yrs exp | 2 AI role(s) in career | assess=9.3 | resp_rate=0.85 | mult=1.150
CAND_0010685,156,0.758128,75.8128,35.0000,25.0000,0.0000,9.0759,6.7370,1.1500,NLP Engineer | 6.7 yrs exp | 4 AI role(s) in career | assess=0.0 | resp_rate=0.83 | mult=1.150
CAND_0007411,157,0.757839,84.2580,35.0000,23.1481,10.5938,8.6159,6.9002,1.0343,Senior Machine Learning Engineer | 8.0 yrs exp | 2 AI role(s) in career | assess=10.6 | resp_rate=0.12 | mult=1.034
CAND_0028422,158,0.757764,75.7764,35.0000,22.7417,7.5469,6.9655,3.5222,1.1500,Junior ML Engineer | 5.5 yrs exp | 3 AI role(s) in career | assess=7.5 | resp_rate=0.76 | mult=1.150
CAND_0044890,159,0.757604,75.7604,35.0000,21.2592,6.7050,6.4620,6.3341,1.1500,AI Research Engineer | 5.0 yrs exp | 2 AI role(s) in career | assess=6.7 | resp_rate=0.79 | mult=1.150
CAND_0004848,160,0.757456,80.8497,35.0000,23.1481,11.9880,7.0351,3.6784,1.0774,Junior ML Engineer | 5.7 yrs exp | 2 AI role(s) in career | assess=12.0 | resp_rate=0.32 | mult=1.077
CAND_0058146,161,0.757186,75.7186,35.0000,20.9555,7.1550,6.3086,6.2994,1.1500,AI Research Engineer | 5.1 yrs exp | 3 AI role(s) in career | assess=7.2 | resp_rate=0.79 | mult=1.150
CAND_0039838,162,0.756569,75.6569,35.0000,23.1481,0.0000,8.9935,8.5152,1.1500,Recommendation Systems Engineer | 4.9 yrs exp | 2 AI role(s) in career | assess=0.0 | resp_rate=0.80 | mult=1.150
CAND_0061175,163,0.755510,83.1203,35.0000,22.3795,9.2007,7.1942,9.3459,1.0453,AI Research Engineer | 6.7 yrs exp | 3 AI role(s) in career | assess=9.2 | resp_rate=0.48 | mult=1.045
CAND_0088335,164,0.754846,82.5793,35.0000,23.1481,11.2200,7.5076,5.7035,1.0512,AI Research Engineer | 6.4 yrs exp | 2 AI role(s) in career | assess=11.2 | resp_rate=0.35 | mult=1.051
CAND_0046064,165,0.754583,75.4583,35.0000,24.0741,0.0000,8.7270,7.6572,1.1500,Senior NLP Engineer | 8.9 yrs exp | 3 AI role(s) in career | assess=0.0 | resp_rate=0.78 | mult=1.150
CAND_0022812,166,0.753914,75.6955,35.0000,24.0741,0.0000,9.4742,7.1473,1.1454,Applied ML Engineer | 4.5 yrs exp | 3 AI role(s) in career | assess=0.0 | resp_rate=0.79 | mult=1.145
CAND_0072091,167,0.753879,78.5376,35.0000,23.1481,9.4200,6.8549,4.1146,1.1039,ML Engineer | 4.6 yrs exp | 2 AI role(s) in career | assess=9.4 | resp_rate=0.60 | mult=1.104
CAND_0040946,168,0.753850,83.0433,35.0000,23.1481,10.7263,7.8213,6.3476,1.0439,AI Research Engineer | 6.0 yrs exp | 2 AI role(s) in career | assess=10.7 | resp_rate=0.28 | mult=1.044
CAND_0040506,169,0.753635,84.2452,35.0000,22.2222,12.5850,6.9209,7.5170,1.0288,AI Research Engineer | 3.9 yrs exp | 1 AI role(s) in career | assess=12.6 | resp_rate=0.43 | mult=1.029
CAND_0093547,170,0.753271,75.3271,35.0000,24.0741,0.0000,8.7356,7.5174,1.1500,Senior Machine Learning Engineer | 2.9 yrs exp | 3 AI role(s) in career | assess=0.0 | resp_rate=0.75 | mult=1.150
CAND_0089470,171,0.753109,75.8677,35.0000,18.9806,8.1600,7.4806,6.2464,1.1416,AI Research Engineer | 6.5 yrs exp | 3 AI role(s) in career | assess=8.2 | resp_rate=0.77 | mult=1.142
CAND_0051615,172,0.752421,75.2421,35.0000,23.1481,0.0000,8.3836,8.7104,1.1500,Search Engineer | 4.6 yrs exp | 2 AI role(s) in career | assess=0.0 | resp_rate=0.88 | mult=1.150
CAND_0070485,173,0.751915,84.5086,35.0000,23.1481,8.8800,8.7182,8.7623,1.0232,Search Engineer | 6.4 yrs exp | 2 AI role(s) in career | assess=8.9 | resp_rate=0.45 | mult=1.023
CAND_0045475,174,0.751743,75.7707,35.0000,21.0344,8.8200,8.2455,2.6708,1.1409,ML Engineer | 4.9 yrs exp | 2 AI role(s) in career | assess=8.8 | resp_rate=0.55 | mult=1.141
CAND_0078492,175,0.751733,75.1733,35.0000,20.0511,0.0000,9.4556,10.6665,1.1500,Recommendation Systems Engineer | 5.1 yrs exp | 2 AI role(s) in career | assess=0.0 | resp_rate=0.70 | mult=1.150
CAND_0068811,176,0.751092,78.9832,35.0000,25.0000,0.0000,9.1959,9.7873,1.0936,Applied ML Engineer | 8.0 yrs exp | 4 AI role(s) in career | assess=0.0 | resp_rate=0.42 | mult=1.094
CAND_0060054,177,0.750770,75.0770,35.0000,24.0741,0.0000,8.7760,7.2269,1.1500,AI Engineer | 6.4 yrs exp | 3 AI role(s) in career | assess=0.0 | resp_rate=0.86 | mult=1.150
CAND_0061655,178,0.750744,75.0744,35.0000,23.1481,0.0000,9.1334,7.7928,1.1500,Machine Learning Engineer | 4.6 yrs exp | 2 AI role(s) in career | assess=0.0 | resp_rate=0.88 | mult=1.150
CAND_0008049,179,0.750022,78.7237,35.0000,24.0741,10.0050,6.2831,3.3615,1.0956,ML Engineer | 6.3 yrs exp | 3 AI role(s) in career | assess=10.0 | resp_rate=0.43 | mult=1.096
CAND_0055905,180,0.749874,74.9874,35.0000,24.0741,0.0000,8.5293,7.3840,1.1500,Senior Machine Learning Engineer | 8.1 yrs exp | 3 AI role(s) in career | assess=0.0 | resp_rate=0.87 | mult=1.150
CAND_0007460,181,0.749710,79.1109,35.0000,22.2222,9.0055,9.0597,3.8235,1.0898,AI Engineer | 4.7 yrs exp | 1 AI role(s) in career | assess=9.0 | resp_rate=0.48 | mult=1.090
CAND_0060072,182,0.749057,86.5500,35.0000,23.1481,12.1200,9.1819,7.1000,0.9953,Staff Machine Learning Engineer | 5.7 yrs exp | 2 AI role(s) in career | assess=12.1 | resp_rate=0.10 | mult=0.995
CAND_0008425,183,0.748767,75.5705,35.0000,24.0741,0.0000,9.3535,7.1429,1.1394,Senior NLP Engineer | 7.8 yrs exp | 3 AI role(s) in career | assess=0.0 | resp_rate=0.66 | mult=1.139
CAND_0046132,184,0.748520,74.8520,35.0000,16.7571,9.0900,7.0939,6.9109,1.1500,AI Research Engineer | 4.3 yrs exp | 2 AI role(s) in career | assess=9.1 | resp_rate=0.94 | mult=1.150
CAND_0059520,185,0.748190,77.7941,35.0000,23.1202,7.3500,6.4439,5.8800,1.1060,AI Research Engineer | 4.3 yrs exp | 3 AI role(s) in career | assess=7.3 | resp_rate=0.36 | mult=1.106
CAND_0046353,186,0.747948,74.7948,35.0000,21.0381,7.8000,8.3751,2.5816,1.1500,ML Engineer | 6.4 yrs exp | 3 AI role(s) in career | assess=7.8 | resp_rate=0.73 | mult=1.150
CAND_0069905,187,0.747824,74.7824,35.0000,24.0741,0.0000,9.2500,6.4582,1.1500,Applied ML Engineer | 6.6 yrs exp | 3 AI role(s) in career | assess=0.0 | resp_rate=0.78 | mult=1.150
CAND_0049540,188,0.747251,74.7251,35.0000,22.3905,8.4600,6.7828,2.0918,1.1500,ML Engineer | 6.8 yrs exp | 3 AI role(s) in career | assess=8.5 | resp_rate=0.86 | mult=1.150
CAND_0089552,189,0.747020,85.6893,35.0000,23.1481,10.7775,9.4307,7.3330,1.0025,Machine Learning Engineer | 6.0 yrs exp | 2 AI role(s) in career | assess=10.8 | resp_rate=0.49 | mult=1.002
CAND_0018094,190,0.746981,74.6981,35.0000,21.0212,9.4710,7.4942,1.7116,1.1500,ML Engineer | 5.2 yrs exp | 2 AI role(s) in career | assess=9.5 | resp_rate=0.69 | mult=1.150
CAND_0001819,191,0.746851,74.6851,35.0000,20.3195,10.3674,8.2037,0.7945,1.1500,ML Engineer | 4.4 yrs exp | 2 AI role(s) in career | assess=10.4 | resp_rate=0.75 | mult=1.150
CAND_0046526,192,0.746569,78.6193,35.0000,23.1481,9.7586,6.9677,3.7448,1.0920,ML Engineer | 5.5 yrs exp | 2 AI role(s) in career | assess=9.8 | resp_rate=0.61 | mult=1.092
CAND_0050454,193,0.746512,74.6512,35.0000,24.0741,0.0000,9.4699,6.1073,1.1500,AI Engineer | 6.8 yrs exp | 3 AI role(s) in career | assess=0.0 | resp_rate=0.77 | mult=1.150
CAND_0029367,194,0.745942,75.4718,26.2500,21.7711,13.1550,9.4443,4.8514,1.1366,Senior Data Scientist | 5.7 yrs exp | 3 AI role(s) in career | assess=13.2 | resp_rate=0.77 | mult=1.137
CAND_0002706,195,0.744907,74.4907,35.0000,24.0741,8.7694,6.6473,0.0000,1.1500,Junior ML Engineer | 6.9 yrs exp | 3 AI role(s) in career | assess=8.8 | resp_rate=0.58 | mult=1.150
CAND_0063862,196,0.744011,76.1574,35.0000,23.1481,7.2300,7.9946,2.7847,1.1235,ML Engineer | 5.3 yrs exp | 2 AI role(s) in career | assess=7.2 | resp_rate=0.82 | mult=1.123
CAND_0059504,197,0.743664,74.3664,35.0000,22.2222,8.6550,6.8541,1.6350,1.1500,Junior ML Engineer | 3.3 yrs exp | 1 AI role(s) in career | assess=8.7 | resp_rate=0.83 | mult=1.150
CAND_0098846,198,0.743616,74.3616,35.0000,25.0000,0.0000,9.2096,5.1520,1.1500,AI Engineer | 7.6 yrs exp | 4 AI role(s) in career | assess=0.0 | resp_rate=0.62 | mult=1.150
CAND_0068777,199,0.743041,87.3816,35.0000,22.5477,12.9450,7.9809,8.9081,0.9779,AI Research Engineer | 6.6 yrs exp | 4 AI role(s) in career | assess=12.9 | resp_rate=0.40 | mult=0.978
CAND_0053076,200,0.742678,74.2678,35.0000,22.2222,8.1950,7.9879,0.8626,1.1500,ML Engineer | 4.8 yrs exp | 1 AI role(s) in career | assess=8.2 | resp_rate=0.78 | mult=1.150
CAND_0012837,201,0.742091,74.2091,35.0000,22.9452,6.1200,7.9749,2.1690,1.1500,Junior ML Engineer | 6.4 yrs exp | 3 AI role(s) in career | assess=6.1 | resp_rate=0.81 | mult=1.150
CAND_0081709,202,0.741955,74.9833,35.0000,19.0258,8.5350,6.8786,5.5439,1.1379,AI Research Engineer | 5.5 yrs exp | 3 AI role(s) in career | assess=8.5 | resp_rate=0.55 | mult=1.138
CAND_0028793,203,0.741808,75.0528,35.0000,22.1956,0.0000,8.1627,9.6945,1.1366,Search Engineer | 7.2 yrs exp | 3 AI role(s) in career | assess=0.0 | resp_rate=0.57 | mult=1.137
CAND_0065430,204,0.741602,74.1602,35.0000,23.1481,8.0577,6.6873,1.2671,1.1500,ML Engineer | 4.4 yrs exp | 2 AI role(s) in career | assess=8.1 | resp_rate=0.71 | mult=1.150
CAND_0051292,205,0.741192,74.9126,35.0000,24.0741,0.0000,8.5232,7.3153,1.1378,Applied ML Engineer | 5.2 yrs exp | 3 AI role(s) in career | assess=0.0 | resp_rate=0.52 | mult=1.138
CAND_0090155,206,0.741182,74.1182,35.0000,16.8207,11.9700,6.8395,3.4880,1.1500,ML Engineer | 5.8 yrs exp | 2 AI role(s) in career | assess=12.0 | resp_rate=0.64 | mult=1.150
CAND_0052431,207,0.740835,74.0835,35.0000,23.1481,8.7000,6.3826,0.8527,1.1500,ML Engineer | 5.3 yrs exp | 2 AI role(s) in career | assess=8.7 | resp_rate=0.85 | mult=1.150
CAND_0051466,208,0.740533,74.0533,35.0000,24.0741,0.0000,7.2335,7.7457,1.1500,AI Research Engineer | 5.3 yrs exp | 3 AI role(s) in career | assess=0.0 | resp_rate=0.65 | mult=1.150
CAND_0079888,209,0.738932,74.0485,35.0000,21.6832,9.6900,7.1638,0.5115,1.1476,Junior ML Engineer | 4.3 yrs exp | 2 AI role(s) in career | assess=9.7 | resp_rate=0.84 | mult=1.148
CAND_0064270,210,0.738309,73.8399,35.0000,23.1481,0.0000,8.9784,6.7134,1.1499,Applied ML Engineer | 4.2 yrs exp | 2 AI role(s) in career | assess=0.0 | resp_rate=0.82 | mult=1.150
CAND_0072670,211,0.738200,75.2650,35.0000,21.5297,8.6714,8.1212,1.9427,1.1279,ML Engineer | 4.9 yrs exp | 2 AI role(s) in career | assess=8.7 | resp_rate=0.54 | mult=1.128
CAND_0090300,212,0.737502,73.7502,35.0000,16.3268,9.4150,6.0900,6.9185,1.1500,AI Research Engineer | 5.3 yrs exp | 2 AI role(s) in career | assess=9.4 | resp_rate=0.94 | mult=1.150
CAND_0002025,213,0.737408,73.7408,35.0000,23.1481,0.0000,9.3888,6.2038,1.1500,Senior AI Engineer | 5.9 yrs exp | 2 AI role(s) in career | assess=0.0 | resp_rate=0.80 | mult=1.150
CAND_0094056,214,0.737203,75.2944,35.0000,23.1481,0.0000,9.2963,7.8500,1.1260,NLP Engineer | 5.9 yrs exp | 2 AI role(s) in career | assess=0.0 | resp_rate=0.82 | mult=1.126
CAND_0042029,215,0.736884,73.6884,26.2500,20.9225,12.4050,8.9503,5.1606,1.1500,Senior Data Scientist | 6.5 yrs exp | 2 AI role(s) in career | assess=12.4 | resp_rate=0.67 | mult=1.150
CAND_0040200,216,0.736591,76.6117,35.0000,20.8868,6.8550,6.5692,7.3007,1.1057,AI Research Engineer | 5.5 yrs exp | 2 AI role(s) in career | assess=6.9 | resp_rate=0.52 | mult=1.106
CAND_0099806,217,0.736391,73.6391,35.0000,23.1481,0.0000,8.7910,6.7000,1.1500,AI Engineer | 4.6 yrs exp | 2 AI role(s) in career | assess=0.0 | resp_rate=0.76 | mult=1.150
CAND_0091909,218,0.736130,73.6130,35.0000,23.1481,0.0000,8.9442,6.5206,1.1500,Machine Learning Engineer | 6.9 yrs exp | 2 AI role(s) in career | assess=0.0 | resp_rate=0.65 | mult=1.150
CAND_0001610,219,0.735904,74.5200,35.0000,22.4608,0.0000,9.3706,7.6886,1.1357,Machine Learning Engineer | 3.0 yrs exp | 3 AI role(s) in career | assess=0.0 | resp_rate=0.57 | mult=1.136
CAND_0015643,220,0.735625,81.3901,35.0000,24.0741,9.6300,7.1744,5.5115,1.0394,AI Research Engineer | 5.8 yrs exp | 3 AI role(s) in career | assess=9.6 | resp_rate=0.37 | mult=1.039
CAND_0062247,221,0.734358,73.4358,35.0000,23.1481,0.0000,8.7365,6.5512,1.1500,AI Engineer | 7.3 yrs exp | 2 AI role(s) in career | assess=0.0 | resp_rate=0.78 | mult=1.150
CAND_0095213,222,0.734217,74.7271,35.0000,23.1481,7.0050,7.6846,1.8893,1.1299,ML Engineer | 5.1 yrs exp | 2 AI role(s) in career | assess=7.0 | resp_rate=0.67 | mult=1.130
CAND_0011687,223,0.733918,73.3918,35.0000,23.1481,0.0000,9.1931,6.0505,1.1500,Senior NLP Engineer | 7.8 yrs exp | 2 AI role(s) in career | assess=0.0 | resp_rate=0.89 | mult=1.150
CAND_0078042,224,0.732987,73.2987,35.0000,23.1481,0.0000,8.9751,6.1754,1.1500,Applied ML Engineer | 4.7 yrs exp | 2 AI role(s) in career | assess=0.0 | resp_rate=0.91 | mult=1.150
CAND_0074325,225,0.732778,78.5378,35.0000,17.4718,8.8173,8.1263,9.1224,1.0730,AI Research Engineer | 3.9 yrs exp | 2 AI role(s) in career | assess=8.8 | resp_rate=0.47 | mult=1.073
CAND_0045250,226,0.732248,73.2248,35.0000,23.1481,0.0000,9.4869,5.5897,1.1500,Applied ML Engineer | 6.6 yrs exp | 2 AI role(s) in career | assess=0.0 | resp_rate=0.74 | mult=1.150
CAND_0017178,227,0.732108,73.2108,35.0000,23.1481,6.0750,6.6526,2.3350,1.1500,ML Engineer | 4.2 yrs exp | 2 AI role(s) in career | assess=6.1 | resp_rate=0.85 | mult=1.150
CAND_0098780,228,0.731938,73.7065,35.0000,23.1481,0.0000,7.8564,7.7020,1.1420,AI Research Engineer | 5.9 yrs exp | 2 AI role(s) in career | assess=0.0 | resp_rate=0.57 | mult=1.142
CAND_0001126,229,0.731814,73.1814,35.0000,20.5498,7.8072,8.1038,1.7207,1.1500,Junior ML Engineer | 4.9 yrs exp | 2 AI role(s) in career | assess=7.8 | resp_rate=0.82 | mult=1.150
CAND_0035879,230,0.731681,73.1681,35.0000,23.1481,0.0000,7.2260,7.7940,1.1500,AI Research Engineer | 4.5 yrs exp | 2 AI role(s) in career | assess=0.0 | resp_rate=0.82 | mult=1.150
CAND_0031593,231,0.731534,76.7481,35.0000,24.0741,0.0000,7.5890,10.0850,1.0961,Search Engineer | 7.8 yrs exp | 3 AI role(s) in career | assess=0.0 | resp_rate=0.58 | mult=1.096
CAND_0082314,232,0.731423,73.4476,35.0000,22.2222,7.8000,7.6459,0.7795,1.1452,Junior ML Engineer | 4.0 yrs exp | 1 AI role(s) in career | assess=7.8 | resp_rate=0.86 | mult=1.145
CAND_0015078,233,0.731153,76.6617,35.0000,23.1481,10.8000,7.2498,0.4637,1.0968,Junior ML Engineer | 5.6 yrs exp | 2 AI role(s) in career | assess=10.8 | resp_rate=0.54 | mult=1.097
CAND_0065195,234,0.730796,73.0796,35.0000,21.5635,0.0000,8.8836,7.6325,1.1500,Search Engineer | 5.1 yrs exp | 2 AI role(s) in career | assess=0.0 | resp_rate=0.80 | mult=1.150
CAND_0033405,235,0.730579,74.4458,35.0000,23.1481,7.3050,6.4259,2.5667,1.1286,ML Engineer | 4.7 yrs exp | 2 AI role(s) in career | assess=7.3 | resp_rate=0.79 | mult=1.129
CAND_0074735,236,0.729647,72.9647,35.0000,24.0741,0.0000,8.8390,5.0517,1.1500,Applied ML Engineer | 5.5 yrs exp | 3 AI role(s) in career | assess=0.0 | resp_rate=0.77 | mult=1.150
CAND_0052706,237,0.729178,72.9178,35.0000,16.9937,6.2550,7.6693,6.9998,1.1500,AI Research Engineer | 5.1 yrs exp | 2 AI role(s) in career | assess=6.3 | resp_rate=0.79 | mult=1.150
CAND_0043637,238,0.728891,72.8891,35.0000,21.4090,7.4550,7.3598,1.6654,1.1500,Junior ML Engineer | 5.5 yrs exp | 3 AI role(s) in career | assess=7.5 | resp_rate=0.92 | mult=1.150
CAND_0068351,239,0.728882,72.8882,35.0000,24.0741,0.0000,9.3062,4.5079,1.1500,Lead AI Engineer | 6.4 yrs exp | 3 AI role(s) in career | assess=0.0 | resp_rate=0.86 | mult=1.150
CAND_0040310,240,0.728488,75.7429,35.0000,19.6149,6.6750,6.7546,7.6984,1.1061,AI Research Engineer | 4.8 yrs exp | 2 AI role(s) in career | assess=6.7 | resp_rate=0.58 | mult=1.106
CAND_0048166,241,0.728453,74.0825,35.0000,17.7242,9.6677,7.4868,4.2039,1.1308,ML Engineer | 5.2 yrs exp | 2 AI role(s) in career | assess=9.7 | resp_rate=0.48 | mult=1.131
CAND_0065450,242,0.728430,77.6981,35.0000,23.1481,11.8350,6.3181,1.3969,1.0781,ML Engineer | 4.0 yrs exp | 2 AI role(s) in career | assess=11.8 | resp_rate=0.30 | mult=1.078
CAND_0058575,243,0.728042,74.5641,35.0000,24.0741,0.0000,9.2832,6.2069,1.1229,AI Engineer | 5.8 yrs exp | 3 AI role(s) in career | assess=0.0 | resp_rate=0.69 | mult=1.123
CAND_0052328,244,0.727721,72.7721,35.0000,21.2525,0.0000,8.7043,7.8154,1.1500,Recommendation Systems Engineer | 6.5 yrs exp | 2 AI role(s) in career | assess=0.0 | resp_rate=0.79 | mult=1.150
CAND_0033987,245,0.727635,74.0802,35.0000,18.9249,9.6786,7.7598,2.7168,1.1296,ML Engineer | 6.8 yrs exp | 3 AI role(s) in career | assess=9.7 | resp_rate=0.71 | mult=1.130
CAND_0076831,246,0.727591,75.8250,35.0000,23.1481,0.0000,9.0208,8.6561,1.1035,Search Engineer | 4.0 yrs exp | 2 AI role(s) in career | assess=0.0 | resp_rate=0.50 | mult=1.103
CAND_0060303,247,0.726741,73.8260,35.0000,24.0741,0.0000,7.0773,7.6746,1.1321,AI Research Engineer | 4.9 yrs exp | 3 AI role(s) in career | assess=0.0 | resp_rate=0.75 | mult=1.132
CAND_0007596,248,0.726632,72.6632,35.0000,21.7642,6.8850,6.7881,2.2259,1.1500,Junior ML Engineer | 4.4 yrs exp | 2 AI role(s) in career | assess=6.9 | resp_rate=0.86 | mult=1.150
CAND_0090584,249,0.726149,73.6524,35.0000,23.1481,6.0750,5.9711,3.4582,1.1338,ML Engineer | 5.1 yrs exp | 2 AI role(s) in career | assess=6.1 | resp_rate=0.64 | mult=1.134
CAND_0073781,250,0.725830,78.5232,35.0000,22.2222,11.8800,6.9160,2.5050,1.0630,ML Engineer | 3.1 yrs exp | 1 AI role(s) in career | assess=11.9 | resp_rate=0.77 | mult=1.063
