candidate_id,title,retrieval_score
CAND_0080889,Graphic Designer,11
CAND_0081008,HR Manager,11
CAND_0081013,Accountant,11
CAND_0081163,Operations Manager,11
CAND_0081175,Operations Manager,11
CAND_0081366,Civil Engineer,11
CAND_0081852,Senior Data Scientist,11
CAND_0082184,Operations Manager,11
CAND_0082218,Accountant,11
CAND_0082284,Business Analyst,11
CAND_0082307,Marketing Manager,11
CAND_0082874,Mechanical Engineer,11
CAND_0082963,Project Manager,11
CAND_0082988,Customer Support,11
CAND_0083005,Mechanical Engineer,11
CAND_0083245,Business Analyst,11
CAND_0084143,Business Analyst,11
CAND_0084306,HR Manager,11
CAND_0084476,Marketing Manager,11
CAND_0084584,Operations Manager,11
CAND_0084674,Project Manager,11
CAND_0084751,Marketing Manager,11
CAND_0084790,Content Writer,11
CAND_0084838,HR Manager,11
CAND_0084970,Accountant,11
CAND_0085220,Operations Manager,11
CAND_0085263,Civil Engineer,11
CAND_0085291,Graphic Designer,11
CAND_0085441,HR Manager,11
CAND_0085655,Graphic Designer,11
CAND_0085663,Project Manager,11
CAND_0085842,Business Analyst,11
CAND_0085901,Civil Engineer,11
CAND_0086028,AI Research Engineer,11
CAND_0086087,Accountant,11
CAND_0086173,Sales Executive,11
CAND_0086296,Operations Manager,11
CAND_0086540,HR Manager,11
CAND_0086624,Graphic Designer,11
CAND_0086738,Marketing Manager,11
CAND_0086826,HR Manager,11
CAND_0086867,Operations Manager,11
CAND_0086878,Graphic Designer,11
CAND_0086963,Mechanical Engineer,11
CAND_0087112,Civil Engineer,11
CAND_0087311,Operations Manager,11
CAND_0087578,Accountant,11
CAND_0087602,Business Analyst,11
CAND_0087829,Marketing Manager,11
CAND_0087876,Business Analyst,11
CAND_0088027,Business Analyst,11
CAND_0088121,Sales Executive,11
CAND_0088349,Business Analyst,11
CAND_0088524,Mechanical Engineer,11
CAND_0088827,Accountant,11
CAND_0088995,Operations Manager,11
CAND_0089446,HR Manager,11
CAND_0089572,Content Writer,11
CAND_0089823,Customer Support,11
CAND_0089895,Accountant,11
CAND_0089902,Project Manager,11
CAND_0090280,Business Analyst,11
CAND_0090339,HR Manager,11
CAND_0090385,Project Manager,11
CAND_0090416,Project Manager,11
CAND_0090716,HR Manager,11
CAND_0090756,Business Analyst,11
CAND_0090813,Mechanical Engineer,11
CAND_0090906,Marketing Manager,11
CAND_0091200,Project Manager,11
CAND_0091202,Marketing Manager,11
CAND_0091469,Graphic Designer,11
CAND_0091756,Mechanical Engineer,11
CAND_0091796,Accountant,11
CAND_0091890,AI Research Engineer,11
CAND_0091969,Content Writer,11
CAND_0092033,Operations Manager,11
CAND_0092124,Project Manager,11
CAND_0092255,ML Engineer,11
CAND_0092260,Content Writer,11
CAND_0092271,Customer Support,11
CAND_0092856,Accountant,11
CAND_0093039,Marketing Manager,11
CAND_0093072,Operations Manager,11
CAND_0093095,Content Writer,11
CAND_0093191,Business Analyst,11
CAND_0093353,Operations Manager,11
CAND_0093595,Graphic Designer,11
CAND_0093814,Business Analyst,11
CAND_0093944,Marketing Manager,11
CAND_0094019,Sales Executive,11
CAND_0094082,Graphic Designer,11
CAND_0094201,Marketing Manager,11
CAND_0094256,Business Analyst,11
CAND_0094370,Business Analyst,11
CAND_0094620,Accountant,11
CAND_0094686,Business Analyst,11
CAND_0094732,Customer Support,11
CAND_0094739,Sales Executive,11
CAND_0094922,Customer Support,11
CAND_0095253,Customer Support,11
CAND_0095362,HR Manager,11
CAND_0095574,HR Manager,11
CAND_0095731,Business Analyst,11
CAND_0095879,Mechanical Engineer,11
CAND_0096282,Mechanical Engineer,11
CAND_0096352,Content Writer,11
CAND_0096409,Computer Vision Engineer,11
CAND_0096565,Mechanical Engineer,11
CAND_0096941,HR Manager,11
CAND_0096943,HR Manager,11
CAND_0097059,Project Manager,11
CAND_0097252,Civil Engineer,11
CAND_0097282,Civil Engineer,11
CAND_0097392,Content Writer,11
CAND_0097460,Project Manager,11
CAND_0097558,Business Analyst,11
CAND_0097598,Civil Engineer,11
CAND_0097622,Business Analyst,11
CAND_0097712,Operations Manager,11
CAND_0097904,Content Writer,11
CAND_0098299,Business Analyst,11
CAND_0098337,Accountant,11
CAND_0098356,Civil Engineer,11
CAND_0098433,Customer Support,11
CAND_0098498,Sales Executive,11
CAND_0098621,HR Manager,11
CAND_0098645,Mechanical Engineer,11
CAND_0098748,HR Manager,11
CAND_0098846,AI Engineer,11
CAND_0098955,Mechanical Engineer,11
CAND_0099514,Content Writer,11
CAND_0099649,Project Manager,11
CAND_0099670,Project Manager,11
CAND_0099756,Marketing Manager,11
CAND_0099844,Business Analyst,11
CAND_0099937,Graphic Designer,11
CAND_0000083,Graphic Designer,10
CAND_0000120,Graphic Designer,10
CAND_0000121,Customer Support,10
CAND_0000388,HR Manager,10
CAND_0000683,Graphic Designer,10
CAND_0000738,Graphic Designer,10
CAND_0000821,Mechanical Engineer,10
CAND_0000839,Mechanical Engineer,10
CAND_0000967,HR Manager,10
CAND_0001088,Project Manager,10
CAND_0001238,Content Writer,10
CAND_0001403,Content Writer,10
CAND_0001419,HR Manager,10
CAND_0001433,Mechanical Engineer,10
CAND_0001537,Project Manager,10
CAND_0001544,Mechanical Engineer,10
CAND_0001600,AI Specialist,10
CAND_0001776,Graphic Designer,10
CAND_0001820,Civil Engineer,10
CAND_0001837,Marketing Manager,10
CAND_0001845,Customer Support,10
CAND_0001980,Operations Manager,10
CAND_0002058,Content Writer,10
CAND_0002077,Content Writer,10
CAND_0002154,Business Analyst,10
CAND_0002557,Mechanical Engineer,10
CAND_0002601,HR Manager,10
CAND_0002662,Operations Manager,10
CAND_0002813,Civil Engineer,10
CAND_0002830,Customer Support,10
CAND_0002881,Content Writer,10
CAND_0002950,Graphic Designer,10
CAND_0003117,Civil Engineer,10
CAND_0003183,Operations Manager,10
CAND_0003234,Marketing Manager,10
CAND_0003310,Graphic Designer,10
CAND_0003337,Content Writer,10
CAND_0003557,ML Engineer,10
CAND_0003560,Business Analyst,10
CAND_0003625,Civil Engineer,10
CAND_0003635,Customer Support,10
CAND_0003687,Graphic Designer,10
CAND_0003741,Marketing Manager,10
CAND_0003805,HR Manager,10
CAND_0003903,HR Manager,10
CAND_0004005,Civil Engineer,10
CAND_0004123,Civil Engineer,10
CAND_0004320,Sales Executive,10
CAND_0004393,Sales Executive,10
CAND_0004500,Accountant,10
CAND_0004567,Project Manager,10
CAND_0004601,Content Writer,10
CAND_0004673,Customer Support,10
CAND_0004733,Sales Executive,10
CAND_0004743,HR Manager,10
CAND_0004761,Content Writer,10
CAND_0004800,Customer Support,10
CAND_0004883,Business Analyst,10
CAND_0004911,Marketing Manager,10
CAND_0004946,Customer Support,10
CAND_0004985,Sales Executive,10
CAND_0005060,Project Manager,10
CAND_0005357,Operations Manager,10
CAND_0005458,Business Analyst,10
CAND_0005610,Project Manager,10
CAND_0005624,Marketing Manager,10
CAND_0005644,Business Analyst,10
CAND_0005691,Marketing Manager,10
CAND_0005743,Project Manager,10
CAND_0005932,Business Analyst,10
CAND_0006017,Civil Engineer,10
CAND_0006090,Operations Manager,10
CAND_0006108,Content Writer,10
CAND_0006240,Civil Engineer,10
CAND_0006395,Graphic Designer,10
CAND_0006453,Civil Engineer,10
CAND_0006521,Sales Executive,10
CAND_0006538,AI Specialist,10
CAND_0006640,Sales Executive,10
CAND_0006732,Marketing Manager,10
CAND_0006814,Accountant,10
CAND_0007038,Content Writer,10
CAND_0007131,Civil Engineer,10
CAND_0007179,Project Manager,10
CAND_0007198,Content Writer,10
CAND_0007496,Graphic Designer,10
CAND_0007499,Content Writer,10
CAND_0007584,Accountant,10
CAND_0007587,HR Manager,10
CAND_0007688,Business Analyst,10
CAND_0007726,Operations Manager,10
CAND_0007813,Business Analyst,10
CAND_0007965,Sales Executive,10
CAND_0008177,HR Manager,10
CAND_0008285,Customer Support,10
CAND_0008417,Business Analyst,10
CAND_0008451,Civil Engineer,10
CAND_0008575,Accountant,10
CAND_0008593,HR Manager,10
CAND_0008598,Content Writer,10
CAND_0008618,Computer Vision Engineer,10
CAND_0008628,AI Specialist,10
CAND_0008764,Project Manager,10
CAND_0008799,Content Writer,10
CAND_0008800,Sales Executive,10
CAND_0008963,Project Manager,10
CAND_0008978,Junior ML Engineer,10
CAND_0009078,Mechanical Engineer,10
CAND_0009169,Project Manager,10
CAND_0009190,HR Manager,10
CAND_0009234,HR Manager,10
CAND_0009487,Content Writer,10
CAND_0009531,Customer Support,10
CAND_0009539,Mechanical Engineer,10
CAND_0009853,Mechanical Engineer,10
CAND_0009942,Graphic Designer,10
CAND_0010043,Civil Engineer,10
CAND_0010097,Business Analyst,10
CAND_0010149,ML Engineer,10
CAND_0010547,Accountant,10
CAND_0010800,Accountant,10
CAND_0010846,Project Manager,10
CAND_0010939,Marketing Manager,10
CAND_0010993,Business Analyst,10
CAND_0011084,HR Manager,10
CAND_0011155,HR Manager,10
CAND_0011243,Sales Executive,10
CAND_0011476,Business Analyst,10
CAND_0011576,Mechanical Engineer,10
CAND_0011816,Business Analyst,10
CAND_0011856,Business Analyst,10
CAND_0012034,Content Writer,10
CAND_0012067,Sales Executive,10
CAND_0012078,Sales Executive,10
CAND_0012209,HR Manager,10
CAND_0012287,Marketing Manager,10
CAND_0012352,Content Writer,10
CAND_0012400,Content Writer,10
CAND_0012446,Business Analyst,10
CAND_0012610,Customer Support,10
CAND_0012626,Business Analyst,10
CAND_0012902,Civil Engineer,10
CAND_0012918,Project Manager,10
CAND_0013005,Project Manager,10
CAND_0013072,Content Writer,10
CAND_0013081,Graphic Designer,10
CAND_0013154,Mechanical Engineer,10
CAND_0013315,HR Manager,10
CAND_0013956,Accountant,10
CAND_0013970,Graphic Designer,10
CAND_0013982,Graphic Designer,10
CAND_0014041,Customer Support,10
CAND_0014145,Marketing Manager,10
CAND_0014195,Project Manager,10
CAND_0014311,Business Analyst,10
CAND_0014360,Customer Support,10
CAND_0014494,Graphic Designer,10
CAND_0014561,Sales Executive,10
CAND_0015176,Sales Executive,10
CAND_0015188,Graphic Designer,10
CAND_0015195,Customer Support,10
CAND_0015255,Graphic Designer,10
CAND_0015582,ML Engineer,10
CAND_0015801,Operations Manager,10
CAND_0015831,Business Analyst,10
CAND_0016165,Content Writer,10
CAND_0016175,Customer Support,10
CAND_0016259,Content Writer,10
CAND_0016263,Graphic Designer,10
CAND_0016267,AI Specialist,10
CAND_0016303,Marketing Manager,10
CAND_0016455,Mechanical Engineer,10
CAND_0016640,Content Writer,10
CAND_0016659,ML Engineer,10
CAND_0016753,Customer Support,10
CAND_0016940,Content Writer,10
CAND_0017014,Operations Manager,10
CAND_0017314,Graphic Designer,10
CAND_0017329,Content Writer,10
CAND_0017336,Civil Engineer,10
CAND_0017540,Operations Manager,10
CAND_0017696,Marketing Manager,10
CAND_0017706,Sales Executive,10
CAND_0017814,Accountant,10
CAND_0018066,Sales Executive,10
CAND_0018210,Business Analyst,10
CAND_0018258,Content Writer,10
CAND_0018406,Customer Support,10
CAND_0018484,Business Analyst,10
CAND_0018612,Customer Support,10
CAND_0018735,Marketing Manager,10
CAND_0018742,Mechanical Engineer,10
CAND_0018882,HR Manager,10
CAND_0018910,Graphic Designer,10
CAND_0019184,Operations Manager,10
CAND_0019220,Accountant,10
CAND_0019474,Marketing Manager,10
CAND_0019486,Mechanical Engineer,10
CAND_0019684,Operations Manager,10
CAND_0019753,HR Manager,10
CAND_0019968,Graphic Designer,10
CAND_0020140,Customer Support,10
CAND_0020145,Content Writer,10
CAND_0020325,Sales Executive,10
CAND_0020372,Marketing Manager,10
CAND_0020468,HR Manager,10
CAND_0020471,Project Manager,10
CAND_0020498,Customer Support,10
CAND_0020524,Civil Engineer,10
CAND_0020685,Accountant,10
CAND_0020812,Project Manager,10
CAND_0020815,Content Writer,10
CAND_0020884,Content Writer,10
CAND_0020897,Operations Manager,10
CAND_0020974,Civil Engineer,10
CAND_0021117,Operations Manager,10
CAND_0021290,Project Manager,10
CAND_0021417,Accountant,10
CAND_0021768,Project Manager,10
CAND_0021888,Project Manager,10
CAND_0022029,Accountant,10
CAND_0022168,Mechanical Engineer,10
CAND_0022359,Marketing Manager,10
CAND_0022381,Project Manager,10
CAND_0022528,Business Analyst,10
CAND_0022545,Accountant,10
CAND_0022663,Project Manager,10
CAND_0022676,Mechanical Engineer,10
CAND_0022801,Civil Engineer,10
CAND_0022837,Accountant,10
CAND_0022864,Marketing Manager,10
CAND_0022901,Civil Engineer,10
CAND_0022933,Accountant,10
CAND_0023056,Marketing Manager,10
CAND_0023088,Sales Executive,10
CAND_0023237,Operations Manager,10
CAND_0023239,Graphic Designer,10
CAND_0023331,Project Manager,10
CAND_0023432,Operations Manager,10
CAND_0023470,Content Writer,10
CAND_0023478,Mechanical Engineer,10
CAND_0023524,Operations Manager,10
CAND_0023699,Accountant,10
CAND_0023896,Operations Manager,10
CAND_0024010,Accountant,10
CAND_0024091,Sales Executive,10
CAND_0024147,ML Engineer,10
CAND_0024288,HR Manager,10
CAND_0024309,Mechanical Engineer,10
CAND_0024323,Graphic Designer,10
CAND_0024457,Sales Executive,10
CAND_0024649,Operations Manager,10
CAND_0024697,Business Analyst,10
CAND_0024756,Mechanical Engineer,10
CAND_0024946,Graphic Designer,10
CAND_0025128,Civil Engineer,10
CAND_0025178,HR Manager,10
CAND_0025518,Project Manager,10
CAND_0025577,Graphic Designer,10
CAND_0025607,Business Analyst,10
CAND_0025630,Civil Engineer,10
CAND_0025676,Project Manager,10
CAND_0025683,HR Manager,10
CAND_0025804,Civil Engineer,10
CAND_0025920,Civil Engineer,10
CAND_0026066,Operations Manager,10
CAND_0026247,Project Manager,10
CAND_0026316,Customer Support,10
CAND_0026331,Civil Engineer,10
CAND_0026434,Operations Manager,10
CAND_0026481,Sales Executive,10
CAND_0026552,Mechanical Engineer,10
CAND_0026640,Computer Vision Engineer,10
CAND_0026713,Customer Support,10
CAND_0026836,Graphic Designer,10
CAND_0026922,Project Manager,10
CAND_0027013,Content Writer,10
CAND_0027090,Customer Support,10
CAND_0027138,HR Manager,10
CAND_0027197,Graphic Designer,10
CAND_0027220,Content Writer,10
CAND_0027656,Accountant,10
CAND_0027751,Project Manager,10
CAND_0027869,Project Manager,10
CAND_0028284,Civil Engineer,10
CAND_0028410,Sales Executive,10
CAND_0028512,Sales Executive,10
CAND_0028647,AI Specialist,10
CAND_0028833,Marketing Manager,10
CAND_0028838,Data Scientist,10
CAND_0028923,Operations Manager,10
CAND_0028971,Project Manager,10
CAND_0029050,Customer Support,10
CAND_0029229,Accountant,10
CAND_0029474,Civil Engineer,10
CAND_0029546,Sales Executive,10
CAND_0029552,Civil Engineer,10
CAND_0029731,Business Analyst,10
CAND_0029775,Content Writer,10
CAND_0029902,Marketing Manager,10
CAND_0029935,Accountant,10
CAND_0030021,Accountant,10
CAND_0030093,Operations Manager,10
CAND_0030204,Accountant,10
CAND_0030280,Mechanical Engineer,10
CAND_0030468,Senior Applied Scientist,10
CAND_0030570,Content Writer,10
CAND_0030686,Project Manager,10
CAND_0030847,Sales Executive,10
CAND_0031043,Sales Executive,10
CAND_0031220,Sales Executive,10
CAND_0031344,Content Writer,10
CAND_0031354,HR Manager,10
CAND_0031542,HR Manager,10
CAND_0031780,Project Manager,10
CAND_0031796,Mechanical Engineer,10
CAND_0031802,Accountant,10
CAND_0031837,Graphic Designer,10
CAND_0031998,Sales Executive,10
CAND_0032019,Customer Support,10
CAND_0032320,Operations Manager,10
CAND_0032555,HR Manager,10
CAND_0032754,Sales Executive,10
CAND_0032807,Machine Learning Engineer,10
CAND_0032889,Graphic Designer,10
CAND_0032919,Project Manager,10
CAND_0033000,Sales Executive,10
CAND_0033085,Graphic Designer,10
CAND_0033243,Mechanical Engineer,10
CAND_0033344,Business Analyst,10
CAND_0033451,HR Manager,10
CAND_0033468,Sales Executive,10
CAND_0033476,Content Writer,10
CAND_0033482,Project Manager,10
CAND_0033719,Content Writer,10
CAND_0033739,Business Analyst,10
CAND_0033830,HR Manager,10
CAND_0033887,Project Manager,10
CAND_0034041,Business Analyst,10
CAND_0034144,Project Manager,10
CAND_0034325,Operations Manager,10
CAND_0034366,Customer Support,10
CAND_0034568,Accountant,10
CAND_0034650,Graphic Designer,10
CAND_0034671,Marketing Manager,10
CAND_0034689,Accountant,10
CAND_0034743,Mechanical Engineer,10
CAND_0034769,Business Analyst,10
CAND_0034798,Marketing Manager,10
CAND_0035065,Operations Manager,10
CAND_0035066,Accountant,10
CAND_0035148,Marketing Manager,10
CAND_0035204,Graphic Designer,10
CAND_0035292,Customer Support,10
CAND_0035301,Business Analyst,10
CAND_0035313,Customer Support,10
CAND_0035423,HR Manager,10
CAND_0035493,Operations Manager,10
CAND_0035616,Accountant,10
CAND_0035775,Graphic Designer,10
CAND_0035867,Mechanical Engineer,10
CAND_0035922,Operations Manager,10
CAND_0035923,Graphic Designer,10
CAND_0035980,Content Writer,10
CAND_0036023,Mechanical Engineer,10
CAND_0036210,Accountant,10
CAND_0036397,Marketing Manager,10
CAND_0036476,Mechanical Engineer,10
CAND_0036498,Customer Support,10
CAND_0036549,Graphic Designer,10
CAND_0036568,Mechanical Engineer,10
CAND_0036650,Content Writer,10
CAND_0036715,Project Manager,10
CAND_0036819,Business Analyst,10
CAND_0036832,Marketing Manager,10
CAND_0036871,Sales Executive,10
CAND_0036983,Customer Support,10
CAND_0037030,Marketing Manager,10
CAND_0037040,Business Analyst,10
CAND_0037224,HR Manager,10
CAND_0037240,Mechanical Engineer,10
CAND_0037613,Project Manager,10
CAND_0037883,Mechanical Engineer,10
CAND_0038038,Project Manager,10
CAND_0038218,Customer Support,10
CAND_0038282,Content Writer,10
CAND_0038483,Marketing Manager,10
CAND_0038790,Operations Manager,10
CAND_0038852,Content Writer,10
CAND_0038894,Operations Manager,10
CAND_0039003,Operations Manager,10
CAND_0039098,Mechanical Engineer,10
CAND_0039123,Customer Support,10
CAND_0039419,Customer Support,10
CAND_0039626,Operations Manager,10
CAND_0039653,Project Manager,10
CAND_0039941,Accountant,10
CAND_0039958,Project Manager,10
CAND_0039982,HR Manager,10
CAND_0040018,Marketing Manager,10
CAND_0040038,Mechanical Engineer,10
CAND_0040251,Business Analyst,10
CAND_0040257,Graphic Designer,10
CAND_0040434,Sales Executive,10
CAND_0040489,Business Analyst,10
CAND_0040543,HR Manager,10
CAND_0041144,Graphic Designer,10
CAND_0041180,Accountant,10
CAND_0041221,Accountant,10
CAND_0041255,Business Analyst,10
CAND_0041314,Business Analyst,10
CAND_0041348,AI Research Engineer,10
CAND_0041454,Mechanical Engineer,10
CAND_0041672,Operations Manager,10
CAND_0041731,Sales Executive,10
CAND_0041895,Civil Engineer,10
CAND_0041915,Project Manager,10
CAND_0042024,Civil Engineer,10
CAND_0042086,Mechanical Engineer,10
CAND_0042296,Sales Executive,10
CAND_0042650,Marketing Manager,10
CAND_0042949,Content Writer,10
CAND_0043050,Customer Support,10
CAND_0043091,Accountant,10
CAND_0043224,HR Manager,10
CAND_0043253,Operations Manager,10
CAND_0043278,Business Analyst,10
CAND_0043301,Accountant,10
CAND_0043359,Sales Executive,10
CAND_0043805,Operations Manager,10
CAND_0044083,HR Manager,10
CAND_0044104,Project Manager,10
CAND_0044175,Graphic Designer,10
CAND_0044228,Accountant,10
CAND_0044279,Mechanical Engineer,10
CAND_0044395,Project Manager,10
CAND_0044441,Civil Engineer,10
CAND_0044551,Graphic Designer,10
CAND_0044699,Customer Support,10
CAND_0044716,Customer Support,10
CAND_0044746,Accountant,10
CAND_0044768,Mechanical Engineer,10
CAND_0044773,Project Manager,10
CAND_0045141,Data Scientist,10
CAND_0045156,HR Manager,10
CAND_0045187,Civil Engineer,10
CAND_0045243,Business Analyst,10
CAND_0045250,Applied ML Engineer,10
CAND_0045377,Content Writer,10
