candidate_id,rank,final_score,semantic_score,title_score,career_score,assessment_score,skill_trust_score,retrieval_score,behavioral_multiplier,reasoning,embedding_score,hybrid_score,hybrid_rank
CAND_0081686,1,0.924575,92.4575,35.0,24.0741,12.885,9.1543,11.3442,1.15,Search Engineer | 6.0 yrs exp | 3 AI role(s) in career | assess=12.9 | resp_rate=0.91 | mult=1.150,56.47011995315552,87.05939299297333,1
CAND_0050146,86,0.796048,82.2674,35.0,23.1481,10.0272,7.221,6.871,1.1128,AI Research Engineer | 3.2 yrs exp | 2 AI role(s) in career | assess=10.0 | resp_rate=0.50 | mult=1.113,38.72603178024292,73.47298476703644,111
CAND_0061257,112,0.781413,78.1413,35.0,23.1481,10.425,7.0324,2.5357,1.15,Staff Machine Learning Engineer | 8.0 yrs exp | 2 AI role(s) in career | assess=10.4 | resp_rate=0.87 | mult=1.150,46.5761125087738,73.40652187631606,112
CAND_0033861,126,0.773155,88.3469,35.0,24.0741,11.925,8.8978,8.45,1.0064,Senior NLP Engineer | 8.0 yrs exp | 3 AI role(s) in career | assess=11.9 | resp_rate=0.16 | mult=1.006,51.07760429382324,73.37981564407349,113
CAND_0070398,104,0.787318,82.81,35.0,24.0741,7.605,8.4545,7.6765,1.0934,Machine Learning Engineer | 7.2 yrs exp | 3 AI role(s) in career | assess=7.6 | resp_rate=0.60 | mult=1.093,42.95806586742401,73.3657398801136,114
CAND_0087630,114,0.780531,84.7572,35.0,24.0741,8.895,9.1685,7.6197,1.059,AI Engineer | 7.2 yrs exp | 3 AI role(s) in career | assess=8.9 | resp_rate=0.45 | mult=1.059,46.7072069644928,73.35121604467392,115
CAND_0064664,113,0.781319,78.1319,35.0,22.2222,12.0,8.3342,0.5755,1.15,ML Engineer | 4.4 yrs exp | 1 AI role(s) in career | assess=12.0 | resp_rate=0.80 | mult=1.150,45.96822261810303,73.30734839271545,116
CAND_0038099,105,0.786827,78.6827,35.0,23.1481,10.845,7.1397,2.5499,1.15,Junior ML Engineer | 5.4 yrs exp | 2 AI role(s) in career | assess=10.8 | resp_rate=0.81 | mult=1.150,42.65691041946411,73.27883156291962,117
CAND_0066376,131,0.771434,81.661,35.0,21.2431,10.23,8.894,6.2939,1.0864,Applied ML Engineer | 5.7 yrs exp | 2 AI role(s) in career | assess=10.2 | resp_rate=0.51 | mult=1.086,50.595200061798096,73.16117000926971,118
CAND_0040117,144,0.763445,76.3445,35.0,23.1481,0.0,9.1474,9.0489,1.15,Recommendation Systems Engineer | 6.5 yrs exp | 2 AI role(s) in career | assess=0.0 | resp_rate=0.66 | mult=1.150,54.72602844238281,73.10172926635742,119
CAND_0019288,116,0.779101,81.4396,35.0,24.0741,8.5696,7.3704,6.4256,1.1002,AI Research Engineer | 5.7 yrs exp | 3 AI role(s) in career | assess=8.6 | resp_rate=0.38 | mult=1.100,45.1626718044281,72.99798577066423,120
CAND_0088049,79,0.799029,79.9029,35.0,24.0741,9.96,7.8355,3.0333,1.15,Junior ML Engineer | 5.9 yrs exp | 3 AI role(s) in career | assess=10.0 | resp_rate=0.78 | mult=1.150,33.04477632045746,72.87418144806861,121
CAND_0015528,134,0.770214,80.2307,35.0,21.5905,8.9937,8.9418,5.7046,1.104,Applied ML Engineer | 7.4 yrs exp | 3 AI role(s) in career | assess=9.0 | resp_rate=0.53 | mult=1.104,49.2419958114624,72.85448937171935,122
CAND_0084391,120,0.776012,81.7099,35.0,23.1481,10.4414,6.7703,6.35,1.0922,AI Research Engineer | 3.5 yrs exp | 2 AI role(s) in career | assess=10.4 | resp_rate=0.49 | mult=1.092,45.94241678714752,72.85238251807213,123
CAND_0076482,110,0.784541,78.4541,35.0,22.8292,11.6064,7.3183,1.7002,1.15,ML Engineer | 6.6 yrs exp | 3 AI role(s) in career | assess=11.6 | resp_rate=0.86 | mult=1.150,40.985536575317376,72.83381548629761,124
CAND_0060715,81,0.798602,79.8602,35.0,22.2222,12.51,7.7864,2.3415,1.15,ML Engineer | 3.3 yrs exp | 1 AI role(s) in career | assess=12.5 | resp_rate=0.86 | mult=1.150,32.62956142425537,72.7756042136383,125
CAND_0054394,147,0.76157,76.157,35.0,23.1481,0.0,8.8278,9.1811,1.15,Recommendation Systems Engineer | 4.1 yrs exp | 2 AI role(s) in career | assess=0.0 | resp_rate=0.64 | mult=1.150,52.585893869400024,72.62133408041,126
CAND_0039838,162,0.756569,75.6569,35.0,23.1481,0.0,8.9935,8.5152,1.15,Recommendation Systems Engineer | 4.9 yrs exp | 2 AI role(s) in career | assess=0.0 | resp_rate=0.80 | mult=1.150,54.64302897453308,72.50481934617996,127
CAND_0017960,151,0.759303,75.9303,35.0,24.0741,0.0,8.4837,8.3725,1.15,Recommendation Systems Engineer | 7.7 yrs exp | 3 AI role(s) in career | assess=0.0 | resp_rate=0.72 | mult=1.150,52.66445875167847,72.44042381275176,128
CAND_0051615,172,0.752421,75.2421,35.0,23.1481,0.0,8.3836,8.7104,1.15,Search Engineer | 4.6 yrs exp | 2 AI role(s) in career | assess=0.0 | resp_rate=0.88 | mult=1.150,56.39533996582031,72.41508599487304,129
CAND_0023458,100,0.789432,79.3077,35.0,23.1481,6.675,7.5468,6.9378,1.1447,AI Research Engineer | 5.0 yrs exp | 2 AI role(s) in career | assess=6.7 | resp_rate=0.69 | mult=1.145,35.37209928035736,72.4075348920536,130
CAND_0091890,150,0.759972,76.2199,35.0,23.1481,0.0,7.8124,10.2593,1.1466,AI Research Engineer | 4.7 yrs exp | 2 AI role(s) in career | assess=0.0 | resp_rate=0.49 | mult=1.147,51.838576793670654,72.3734065190506,131
CAND_0046064,165,0.754583,75.4583,35.0,24.0741,0.0,8.727,7.6572,1.15,Senior NLP Engineer | 8.9 yrs exp | 3 AI role(s) in career | assess=0.0 | resp_rate=0.78 | mult=1.150,54.62367534637451,72.33310630195618,132
CAND_0060054,177,0.75077,75.077,35.0,24.0741,0.0,8.776,7.2269,1.15,AI Engineer | 6.4 yrs exp | 3 AI role(s) in career | assess=0.0 | resp_rate=0.86 | mult=1.150,56.28443360328674,72.25811504049301,133
CAND_0082489,141,0.766253,76.6253,35.0,23.1481,7.5496,7.1918,3.7358,1.15,ML Engineer | 5.3 yrs exp | 2 AI role(s) in career | assess=7.5 | resp_rate=0.71 | mult=1.150,46.931523084640496,72.17123346269607,134
CAND_0098952,139,0.767493,76.7493,35.0,16.6704,11.13,7.0646,6.8843,1.15,AI Research Engineer | 5.5 yrs exp | 2 AI role(s) in career | assess=11.1 | resp_rate=0.66 | mult=1.150,45.84307372570038,72.11336605885506,135
CAND_0003841,129,0.772567,77.6182,35.0,21.3941,10.2,8.0269,2.9972,1.1446,ML Engineer | 5.0 yrs exp | 2 AI role(s) in career | assess=10.2 | resp_rate=0.71 | mult=1.145,42.77798533439636,72.08489280015945,136
CAND_0044890,159,0.757604,75.7604,35.0,21.2592,6.705,6.462,6.3341,1.15,AI Research Engineer | 5.0 yrs exp | 2 AI role(s) in career | assess=6.7 | resp_rate=0.79 | mult=1.150,51.191842555999756,72.07511638339997,137
CAND_0022812,166,0.753914,75.6955,35.0,24.0741,0.0,9.4742,7.1473,1.1454,Applied ML Engineer | 4.5 yrs exp | 3 AI role(s) in career | assess=0.0 | resp_rate=0.79 | mult=1.145,53.23193669319153,72.06748050397873,138
CAND_0036863,148,0.761456,78.2341,26.25,22.6984,13.599,8.7991,6.8875,1.1193,Senior Data Scientist | 4.3 yrs exp | 3 AI role(s) in career | assess=13.6 | resp_rate=0.46 | mult=1.119,48.863649368286126,72.05330740524292,139
CAND_0078492,175,0.751733,75.1733,35.0,20.0511,0.0,9.4556,10.6665,1.15,Recommendation Systems Engineer | 5.1 yrs exp | 2 AI role(s) in career | assess=0.0 | resp_rate=0.70 | mult=1.150,54.25882339477539,72.0361285092163,140
CAND_0052712,133,0.770718,78.1139,35.0,23.1481,7.6732,6.9221,5.3705,1.1347,AI Research Engineer | 3.1 yrs exp | 2 AI role(s) in career | assess=7.7 | resp_rate=0.78 | mult=1.135,43.44838559627533,72.0282878394413,141
CAND_0031306,136,0.768849,76.8849,35.0,22.2222,11.505,6.2955,1.8622,1.15,Junior ML Engineer | 3.0 yrs exp | 1 AI role(s) in career | assess=11.5 | resp_rate=0.84 | mult=1.150,44.10882890224457,71.96848933533668,142
CAND_0011643,146,0.762848,76.2848,35.0,17.3084,10.635,7.0383,6.3031,1.15,AI Research Engineer | 4.2 yrs exp | 2 AI role(s) in career | assess=10.6 | resp_rate=0.85 | mult=1.150,47.48221039772033,71.96441155965805,143
CAND_0007874,108,0.785339,79.3913,35.0,23.1481,11.145,6.6661,3.4321,1.1376,Junior ML Engineer | 3.7 yrs exp | 2 AI role(s) in career | assess=11.1 | resp_rate=0.75 | mult=1.138,34.43000912666321,71.91831636899947,144
CAND_0004628,117,0.779013,77.9013,35.0,22.2222,8.265,6.8613,5.5528,1.15,AI Research Engineer | 3.3 yrs exp | 1 AI role(s) in career | assess=8.3 | resp_rate=0.77 | mult=1.150,37.44523823261261,71.83289073489189,145
CAND_0034169,137,0.768407,77.4611,35.0,19.8613,9.6109,7.6183,5.3705,1.1408,AI Research Engineer | 3.4 yrs exp | 2 AI role(s) in career | assess=9.6 | resp_rate=0.73 | mult=1.141,43.44480037689209,71.83131505653381,146
CAND_0068811,176,0.751092,78.9832,35.0,25.0,0.0,9.1959,9.7873,1.0936,Applied ML Engineer | 8.0 yrs exp | 4 AI role(s) in career | assess=0.0 | resp_rate=0.42 | mult=1.094,53.03623676300049,71.79825551445008,147
CAND_0048509,143,0.764993,83.2127,35.0,20.2967,11.88,8.058,7.978,1.0572,AI Research Engineer | 4.2 yrs exp | 2 AI role(s) in career | assess=11.9 | resp_rate=0.60 | mult=1.057,45.0904369354248,71.78797054031372,148
CAND_0093547,170,0.753271,75.3271,35.0,24.0741,0.0,8.7356,7.5174,1.15,Senior Machine Learning Engineer | 2.9 yrs exp | 3 AI role(s) in career | assess=0.0 | resp_rate=0.75 | mult=1.150,51.632118225097656,71.77285273376465,149
CAND_0007460,181,0.74971,79.1109,35.0,22.2222,9.0055,9.0597,3.8235,1.0898,AI Engineer | 4.7 yrs exp | 1 AI role(s) in career | assess=9.0 | resp_rate=0.48 | mult=1.090,53.46412658691406,71.74496898803712,150
CAND_0067201,135,0.769599,80.4409,35.0,23.1481,12.63,8.3202,1.3425,1.1002,ML Engineer | 6.0 yrs exp | 2 AI role(s) in career | assess=12.6 | resp_rate=0.77 | mult=1.100,42.08625555038452,71.72885333255768,151
CAND_0070485,173,0.751915,84.5086,35.0,23.1481,8.88,8.7182,8.7623,1.0232,Search Engineer | 6.4 yrs exp | 2 AI role(s) in career | assess=8.9 | resp_rate=0.45 | mult=1.023,51.84096097946167,71.68891914691925,152
CAND_0055905,180,0.749874,74.9874,35.0,24.0741,0.0,8.5293,7.384,1.15,Senior Machine Learning Engineer | 8.1 yrs exp | 3 AI role(s) in career | assess=0.0 | resp_rate=0.87 | mult=1.150,52.500343322753906,71.6143414984131,153
CAND_0099806,217,0.736391,73.6391,35.0,23.1481,0.0,8.791,6.7,1.15,AI Engineer | 4.6 yrs exp | 2 AI role(s) in career | assess=0.0 | resp_rate=0.76 | mult=1.150,59.74287986755371,71.55466698013305,154
CAND_0041625,154,0.758569,80.7113,35.0,24.0741,7.815,7.4683,6.354,1.0808,AI Research Engineer | 4.7 yrs exp | 3 AI role(s) in career | assess=7.8 | resp_rate=0.50 | mult=1.081,46.60979807376861,71.4698347110653,155
CAND_0022415,118,0.778088,77.8612,35.0,23.1481,8.1,5.2367,6.3763,1.1492,AI Research Engineer | 3.2 yrs exp | 2 AI role(s) in career | assess=8.1 | resp_rate=0.71 | mult=1.149,35.39658784866333,71.4469681772995,156
CAND_0024147,152,0.758816,75.8816,35.0,20.9995,9.555,6.8904,3.4367,1.15,ML Engineer | 5.9 yrs exp | 2 AI role(s) in career | assess=9.6 | resp_rate=0.84 | mult=1.150,46.19467556476593,71.4285613347149,157
CAND_0010685,156,0.758128,75.8128,35.0,25.0,0.0,9.0759,6.737,1.15,NLP Engineer | 6.7 yrs exp | 4 AI role(s) in career | assess=0.0 | resp_rate=0.83 | mult=1.150,46.41028642654419,71.40242296398164,158
CAND_0061655,178,0.750744,75.0744,35.0,23.1481,0.0,9.1334,7.7928,1.15,Machine Learning Engineer | 4.6 yrs exp | 2 AI role(s) in career | assess=0.0 | resp_rate=0.88 | mult=1.150,50.574660301208496,71.39943904518127,159
CAND_0069905,187,0.747824,74.7824,35.0,24.0741,0.0,9.25,6.4582,1.15,Applied ML Engineer | 6.6 yrs exp | 3 AI role(s) in career | assess=0.0 | resp_rate=0.78 | mult=1.150,52.21162438392639,71.39678365758897,160
CAND_0058146,161,0.757186,75.7186,35.0,20.9555,7.155,6.3086,6.2994,1.15,AI Research Engineer | 5.1 yrs exp | 3 AI role(s) in career | assess=7.2 | resp_rate=0.79 | mult=1.150,46.74620330333709,71.37274049550057,161
CAND_0061175,163,0.75551,83.1203,35.0,22.3795,9.2007,7.1942,9.3459,1.0453,AI Research Engineer | 6.7 yrs exp | 3 AI role(s) in career | assess=9.2 | resp_rate=0.48 | mult=1.045,47.61759042739868,71.3609885641098,162
CAND_0028793,203,0.741808,75.0528,35.0,22.1956,0.0,8.1627,9.6945,1.1366,Search Engineer | 7.2 yrs exp | 3 AI role(s) in career | assess=0.0 | resp_rate=0.57 | mult=1.137,55.217164754867554,71.33625471323013,163
CAND_0088335,164,0.754846,82.5793,35.0,23.1481,11.22,7.5076,5.7035,1.0512,AI Research Engineer | 6.4 yrs exp | 2 AI role(s) in career | assess=11.2 | resp_rate=0.35 | mult=1.051,47.60288000106811,71.30234200016022,164
CAND_0084090,102,0.788119,78.8765,35.0,23.1481,12.6402,7.2328,0.8553,1.1491,Junior ML Engineer | 3.9 yrs exp | 2 AI role(s) in career | assess=12.6 | resp_rate=0.74 | mult=1.149,28.729990124702447,71.29961351870536,165
CAND_0031593,231,0.731534,76.7481,35.0,24.0741,0.0,7.589,10.085,1.0961,Search Engineer | 7.8 yrs exp | 3 AI role(s) in career | assess=0.0 | resp_rate=0.58 | mult=1.096,60.648417472839355,71.27765262092589,166
CAND_0007411,157,0.757839,84.258,35.0,23.1481,10.5938,8.6159,6.9002,1.0343,Senior Machine Learning Engineer | 8.0 yrs exp | 2 AI role(s) in career | assess=10.6 | resp_rate=0.12 | mult=1.034,45.63055634498596,71.26089845174789,167
CAND_0091745,140,0.767195,79.3699,35.0,23.1481,11.2725,8.0464,1.9028,1.1116,Junior ML Engineer | 5.9 yrs exp | 2 AI role(s) in career | assess=11.3 | resp_rate=0.53 | mult=1.112,39.83042240142822,71.18613836021423,168
CAND_0060072,182,0.749057,86.55,35.0,23.1481,12.12,9.1819,7.1,0.9953,Staff Machine Learning Engineer | 5.7 yrs exp | 2 AI role(s) in career | assess=12.1 | resp_rate=0.10 | mult=0.995,49.88486170768738,71.1525742561531,169
CAND_0015057,155,0.758503,75.8503,35.0,23.1481,9.345,6.6409,1.7162,1.15,ML Engineer | 4.6 yrs exp | 2 AI role(s) in career | assess=9.3 | resp_rate=0.85 | mult=1.150,44.168907403945916,71.0980911105919,170
CAND_0057529,115,0.779931,80.5093,35.0,22.3767,12.495,7.6548,2.9828,1.1141,Junior ML Engineer | 6.9 yrs exp | 3 AI role(s) in career | assess=12.5 | resp_rate=0.65 | mult=1.114,31.93877339363098,71.08495100904464,171
CAND_0002025,213,0.737408,73.7408,35.0,23.1481,0.0,9.3888,6.2038,1.15,Senior AI Engineer | 5.9 yrs exp | 2 AI role(s) in career | assess=0.0 | resp_rate=0.80 | mult=1.150,55.773067474365234,71.04564012115478,172
CAND_0050454,193,0.746512,74.6512,35.0,24.0741,0.0,9.4699,6.1073,1.15,AI Engineer | 6.8 yrs exp | 3 AI role(s) in career | assess=0.0 | resp_rate=0.77 | mult=1.150,50.5730926990509,71.03948390485763,173
CAND_0065195,234,0.730796,73.0796,35.0,21.5635,0.0,8.8836,7.6325,1.15,Search Engineer | 5.1 yrs exp | 2 AI role(s) in career | assess=0.0 | resp_rate=0.80 | mult=1.150,59.409260749816895,71.02904911247253,174
CAND_0015760,127,0.773076,81.4256,35.0,20.9225,12.165,6.6775,6.6606,1.0918,AI Research Engineer | 4.4 yrs exp | 2 AI role(s) in career | assess=12.2 | resp_rate=0.64 | mult=1.092,35.383671522140496,71.01901072832108,175
CAND_0046108,142,0.765572,78.5495,35.0,23.1481,8.37,7.2962,4.7351,1.1208,ML Engineer | 3.6 yrs exp | 2 AI role(s) in career | assess=8.4 | resp_rate=0.87 | mult=1.121,39.32530581951141,70.97241587292672,176
CAND_0004848,160,0.757456,80.8497,35.0,23.1481,11.988,7.0351,3.6784,1.0774,Junior ML Engineer | 5.7 yrs exp | 2 AI role(s) in career | assess=12.0 | resp_rate=0.32 | mult=1.077,43.85722279548645,70.96234341932296,177
CAND_0062247,221,0.734358,73.4358,35.0,23.1481,0.0,8.7365,6.5512,1.15,AI Engineer | 7.3 yrs exp | 2 AI role(s) in career | assess=0.0 | resp_rate=0.78 | mult=1.150,56.7560613155365,70.93383919733047,178
CAND_0089552,189,0.74702,85.6893,35.0,23.1481,10.7775,9.4307,7.333,1.0025,Machine Learning Engineer | 6.0 yrs exp | 2 AI role(s) in career | assess=10.8 | resp_rate=0.49 | mult=1.002,49.2838591337204,70.88927887005806,179
CAND_0051292,205,0.741192,74.9126,35.0,24.0741,0.0,8.5232,7.3153,1.1378,Applied ML Engineer | 5.2 yrs exp | 3 AI role(s) in career | assess=0.0 | resp_rate=0.52 | mult=1.138,52.24863290786743,70.83861493618011,180
CAND_0008425,183,0.748767,75.5705,35.0,24.0741,0.0,9.3535,7.1429,1.1394,Senior NLP Engineer | 7.8 yrs exp | 3 AI role(s) in career | assess=0.0 | resp_rate=0.66 | mult=1.139,46.76475524902344,70.65990828735352,181
CAND_0028422,158,0.757764,75.7764,35.0,22.7417,7.5469,6.9655,3.5222,1.15,Junior ML Engineer | 5.5 yrs exp | 3 AI role(s) in career | assess=7.5 | resp_rate=0.76 | mult=1.150,41.400259733200066,70.61997895998002,182
CAND_0015582,121,0.775655,77.9465,35.0,21.2963,10.6538,6.6808,4.3156,1.1444,ML Engineer | 4.4 yrs exp | 2 AI role(s) in career | assess=10.7 | resp_rate=0.82 | mult=1.144,31.23791813850403,70.6163627207756,183
CAND_0091909,218,0.73613,73.613,35.0,23.1481,0.0,8.9442,6.5206,1.15,Machine Learning Engineer | 6.9 yrs exp | 2 AI role(s) in career | assess=0.0 | resp_rate=0.65 | mult=1.150,52.931344509124756,70.5107516763687,184
CAND_0072091,167,0.753879,78.5376,35.0,23.1481,9.42,6.8549,4.1146,1.1039,ML Engineer | 4.6 yrs exp | 2 AI role(s) in career | assess=9.4 | resp_rate=0.60 | mult=1.104,42.60097742080688,70.46986161312103,185
CAND_0064270,210,0.738309,73.8399,35.0,23.1481,0.0,8.9784,6.7134,1.1499,Applied ML Engineer | 4.2 yrs exp | 2 AI role(s) in career | assess=0.0 | resp_rate=0.82 | mult=1.150,51.010119915008545,70.40778298725128,186
CAND_0040946,168,0.75385,83.0433,35.0,23.1481,10.7263,7.8213,6.3476,1.0439,AI Research Engineer | 6.0 yrs exp | 2 AI role(s) in career | assess=10.7 | resp_rate=0.28 | mult=1.044,42.158040404319756,70.40095606064796,187
CAND_0080189,153,0.758577,75.8577,35.0,23.1481,9.06,6.7085,1.941,1.15,Junior ML Engineer | 4.4 yrs exp | 2 AI role(s) in career | assess=9.1 | resp_rate=0.83 | mult=1.150,39.40041661262512,70.38910749189375,188
CAND_0084283,128,0.772748,77.2748,35.0,22.2222,10.155,6.758,3.1395,1.15,Junior ML Engineer | 3.6 yrs exp | 1 AI role(s) in career | assess=10.2 | resp_rate=0.86 | mult=1.150,31.16205632686615,70.35788844902991,189
CAND_0040099,130,0.771799,77.1799,35.0,23.1481,9.2217,7.7491,2.0609,1.15,ML Engineer | 3.9 yrs exp | 2 AI role(s) in career | assess=9.2 | resp_rate=0.69 | mult=1.150,31.66143298149109,70.35212994722366,190
CAND_0052328,244,0.727721,72.7721,35.0,21.2525,0.0,8.7043,7.8154,1.15,Recommendation Systems Engineer | 6.5 yrs exp | 2 AI role(s) in career | assess=0.0 | resp_rate=0.79 | mult=1.150,56.57618045806885,70.34271206871033,191
CAND_0099675,124,0.774643,77.4643,35.0,19.8417,12.045,7.4372,3.1404,1.15,Junior ML Engineer | 3.9 yrs exp | 2 AI role(s) in career | assess=12.0 | resp_rate=0.78 | mult=1.150,29.713651537895203,70.30170273068428,192
CAND_0011687,223,0.733918,73.3918,35.0,23.1481,0.0,9.1931,6.0505,1.15,Senior NLP Engineer | 7.8 yrs exp | 2 AI role(s) in career | assess=0.0 | resp_rate=0.89 | mult=1.150,52.63242721557617,70.27789408233642,193
CAND_0045250,226,0.732248,73.2248,35.0,23.1481,0.0,9.4869,5.5897,1.15,Applied ML Engineer | 6.6 yrs exp | 2 AI role(s) in career | assess=0.0 | resp_rate=0.74 | mult=1.150,53.097498416900635,70.2057047625351,194
CAND_0059504,197,0.743664,74.3664,35.0,22.2222,8.655,6.8541,1.635,1.15,Junior ML Engineer | 3.3 yrs exp | 1 AI role(s) in career | assess=8.7 | resp_rate=0.83 | mult=1.150,46.62803709506988,70.20564556426048,195
CAND_0098846,198,0.743616,74.3616,35.0,25.0,0.0,9.2096,5.152,1.15,AI Engineer | 7.6 yrs exp | 4 AI role(s) in career | assess=0.0 | resp_rate=0.62 | mult=1.150,46.60478234291076,70.19807735143661,196
CAND_0045475,174,0.751743,75.7707,35.0,21.0344,8.82,8.2455,2.6708,1.1409,ML Engineer | 4.9 yrs exp | 2 AI role(s) in career | assess=8.8 | resp_rate=0.55 | mult=1.141,41.96534156799316,70.19295623519898,197
CAND_0042029,215,0.736884,73.6884,26.25,20.9225,12.405,8.9503,5.1606,1.15,Senior Data Scientist | 6.5 yrs exp | 2 AI role(s) in career | assess=12.4 | resp_rate=0.67 | mult=1.150,50.04028677940369,70.14118301691056,198
CAND_0094056,214,0.737203,75.2944,35.0,23.1481,0.0,9.2963,7.85,1.126,NLP Engineer | 5.9 yrs exp | 2 AI role(s) in career | assess=0.0 | resp_rate=0.82 | mult=1.126,49.64092373847961,70.10839356077194,199
CAND_0029367,194,0.745942,75.4718,26.25,21.7711,13.155,9.4443,4.8514,1.1366,Senior Data Scientist | 5.7 yrs exp | 3 AI role(s) in career | assess=13.2 | resp_rate=0.77 | mult=1.137,44.47154998779297,70.07580249816894,200
CAND_0044222,270,0.718114,72.7174,35.0,23.1481,0.0,8.8965,5.6728,1.1357,AI Engineer | 7.7 yrs exp | 2 AI role(s) in career | assess=0.0 | resp_rate=0.60 | mult=1.136,59.890538454055786,70.02327076810838,201
CAND_0089470,171,0.753109,75.8677,35.0,18.9806,8.16,7.4806,6.2464,1.1416,AI Research Engineer | 6.5 yrs exp | 3 AI role(s) in career | assess=8.2 | resp_rate=0.77 | mult=1.142,39.9980366230011,70.01397049345017,202
CAND_0001819,191,0.746851,74.6851,35.0,20.3195,10.3674,8.2037,0.7945,1.15,ML Engineer | 4.4 yrs exp | 2 AI role(s) in career | assess=10.4 | resp_rate=0.75 | mult=1.150,43.54369044303894,70.01388856645585,203
CAND_0012837,201,0.742091,74.2091,35.0,22.9452,6.12,7.9749,2.169,1.15,Junior ML Engineer | 6.4 yrs exp | 3 AI role(s) in career | assess=6.1 | resp_rate=0.81 | mult=1.150,45.87323665618896,69.95872049842833,204
CAND_0090155,206,0.741182,74.1182,35.0,16.8207,11.97,6.8395,3.488,1.15,ML Engineer | 5.8 yrs exp | 2 AI role(s) in career | assess=12.0 | resp_rate=0.64 | mult=1.150,46.02511525154114,69.90423728773118,205
CAND_0046353,186,0.747948,74.7948,35.0,21.0381,7.8,8.3751,2.5816,1.15,ML Engineer | 6.4 yrs exp | 3 AI role(s) in career | assess=7.8 | resp_rate=0.73 | mult=1.150,42.17312335968017,69.90154850395201,206
CAND_0076831,246,0.727591,75.825,35.0,23.1481,0.0,9.0208,8.6561,1.1035,Search Engineer | 4.0 yrs exp | 2 AI role(s) in career | assess=0.0 | resp_rate=0.50 | mult=1.103,53.501492738723755,69.87045891080857,207
CAND_0059520,185,0.74819,77.7941,35.0,23.1202,7.35,6.4439,5.88,1.106,AI Research Engineer | 4.3 yrs exp | 3 AI role(s) in career | assess=7.3 | resp_rate=0.36 | mult=1.106,41.64914488792419,69.84352173318862,208
CAND_0046526,192,0.746569,78.6193,35.0,23.1481,9.7586,6.9677,3.7448,1.092,ML Engineer | 5.5 yrs exp | 2 AI role(s) in career | assess=9.8 | resp_rate=0.61 | mult=1.092,42.08234548568725,69.77071682285309,209
CAND_0052431,207,0.740835,74.0835,35.0,23.1481,8.7,6.3826,0.8527,1.15,ML Engineer | 5.3 yrs exp | 2 AI role(s) in career | assess=8.7 | resp_rate=0.85 | mult=1.150,45.31589448451996,69.76835917267799,210
CAND_0015643,220,0.735625,81.3901,35.0,24.0741,9.63,7.1744,5.5115,1.0394,AI Research Engineer | 5.8 yrs exp | 3 AI role(s) in career | assess=9.6 | resp_rate=0.37 | mult=1.039,47.24438488483429,69.61478273272515,211
